"group";"sex";"nationality";"age";"house_size";"A";"single";"married";"separated";"widowed";"divorced";"edu0";"edu1";"edu2";"edu3";"y";"p_score"
52;1;1;55;1;1;1;0;0;0;0;0;0;0;1;10,781515512285;0,92531065383509
52;0;1;67;1;1;1;0;0;0;0;0;1;0;0;9,6390661736589;0,883024903694413
52;0;1;66;1;1;0;0;0;1;0;0;1;0;0;10,3045094709469;0,933373216959595
52;1;1;49;4;1;0;1;0;0;0;0;0;1;0;9,79723291727247;0,978417084219258
52;1;0;57;1;1;0;1;0;0;0;0;0;1;0;9,59723409449891;0,933494555333679
52;0;1;65;2;1;0;0;0;1;0;0;1;0;0;9,12630637636617;0,821310154977223
52;1;1;39;1;1;1;0;0;0;0;0;0;0;1;10,0987253345966;0,830619656235012
52;1;1;81;1;1;0;0;0;1;0;0;0;1;0;10,0765160624185;0,98620190359004
52;1;1;45;4;1;0;1;0;0;0;0;0;1;0;9,29069072493744;0,979733283428728
52;0;1;42;3;0;1;0;0;0;0;0;0;1;0;9,48771955168466;0,792662562520648
52;0;0;61;1;0;0;1;0;0;0;0;0;0;1;7,54960916515453;0,826018443870879
52;0;1;39;2;1;0;1;0;0;0;0;1;0;0;9,19709924783641;0,792984469803373
52;1;1;41;1;1;1;0;0;0;0;0;0;1;0;10,2268745496087;0,77404799666561
52;1;1;72;2;1;0;0;0;0;1;0;0;0;1;10,2231768836229;0,971609447197614
52;1;1;45;4;1;0;0;0;0;1;0;0;1;0;9,95698318195259;0,951399383312289
52;1;1;53;4;1;0;1;0;0;0;0;1;0;0;9,85805075952752;0,88212230131833
52;1;1;65;2;1;0;1;0;0;0;0;1;0;0;9,85911760480019;0,941169966748296
52;1;1;45;2;1;0;1;0;0;0;0;0;0;1;10,5853546851433;0,932939991318377
52;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,55979934329461;0,885524662298616
52;1;1;37;2;0;0;1;0;0;0;0;1;0;0;8,55461742012645;0,854896206932485
52;1;1;41;1;1;1;0;0;0;0;0;0;1;0;10,0267665686963;0,77404799666561
52;1;1;81;2;1;0;1;0;0;0;0;0;1;0;9,60193190759315;0,984021693788961
52;1;1;65;2;1;0;1;0;0;0;0;1;0;0;10,3042080896135;0,941169966748296
52;1;1;79;2;1;1;0;0;0;0;0;1;0;0;9,65031425498491;0,975084712920949
52;0;1;77;1;1;0;0;0;1;0;0;0;1;0;10,6000538811417;0,911543330571143
52;0;1;67;1;1;1;0;0;0;0;0;1;0;0;10,9255966952181;0,883024903694413
52;1;1;43;1;1;1;0;0;0;0;0;0;1;0;10,2257159687405;0,755777003633463
52;1;1;56;2;1;0;0;1;0;0;0;1;0;0;9,31847703058076;0,853201509085754
52;1;1;55;2;1;0;1;0;0;0;0;1;0;0;9,72762509100162;0,914840230622187
52;0;0;39;1;1;0;0;1;0;0;0;0;0;1;10,1754593625323;0,826156565923739
52;1;1;50;3;1;0;1;0;0;0;0;0;1;0;9,52133198735975;0,927065847805293
52;1;1;64;2;1;0;1;0;0;0;0;1;0;0;9,38524560654516;0,932906886029832
52;0;0;37;4;1;0;1;0;0;0;0;0;0;1;9,93077841260985;0,885453947683677
52;1;1;53;5;1;0;1;0;0;0;0;0;1;0;9,53423382639054;0,882375050509503
52;1;1;74;2;1;0;1;0;0;0;0;1;0;0;9,46751168948069;0,985501597354139
52;1;1;29;1;0;1;0;0;0;0;0;0;1;0;9,9678698114654;0,608623256675467
52;1;1;50;1;1;1;0;0;0;0;0;1;0;0;10,3255475342161;0,836876129492465
52;1;1;63;3;1;0;1;0;0;0;0;0;1;0;9,98700115276394;0,983808293197629
52;1;0;29;5;1;0;1;0;0;0;0;1;0;0;8,89488734253334;0,697760156045177
52;1;1;79;2;1;0;1;0;0;0;0;1;0;0;9,97064763422281;0,979646684336942
52;0;1;50;3;1;0;1;0;0;0;0;0;1;0;10,2583258107999;0,960086712077177
52;0;1;76;1;1;1;0;0;0;0;0;1;0;0;9,07954808172616;0,837913264313451
52;1;1;44;3;1;0;1;0;0;0;0;0;1;0;10,1581297709097;0,953959594388313
52;1;1;50;2;1;1;0;0;0;0;0;0;1;0;10,7964550670351;0,974525725362993
52;0;1;53;2;1;0;0;0;1;0;0;0;1;0;9,35732256203706;0,95316110367806
52;0;1;59;1;1;0;0;0;1;0;0;0;1;0;10,1942149831739;0,981598554149299
52;1;1;57;3;1;0;1;0;0;0;0;0;1;0;9,92637365632283;0,985255789256966
52;1;1;60;1;1;1;0;0;0;0;0;1;0;0;9,89353822168246;0,926475340484729
52;0;1;36;3;1;0;0;1;0;0;0;0;1;0;9,15687366480566;0,790824305127143
52;1;1;73;3;1;0;1;0;0;0;0;1;0;0;9,20316468822709;0,987370334074588
53;1;1;67;2;1;0;1;0;0;0;0;1;0;0;9,26211021914442;0,981329050379489
53;1;1;63;4;1;0;1;0;0;0;0;0;1;0;9,64149921739835;0,985097435989432
53;1;1;61;3;1;0;1;0;0;0;0;1;0;0;9,24647941859206;0,967923674056848
53;1;1;72;2;1;0;1;0;0;0;0;1;0;0;9,87977529240571;0,981206253624822
53;1;1;59;4;1;0;1;0;0;0;0;0;1;0;10,1238111314631;0,987131131595262
53;1;1;47;4;1;0;1;0;0;0;0;0;0;1;10,2675471625856;0,956569563752333
53;1;1;67;2;1;0;1;0;0;0;0;1;0;0;9,61215437824984;0,981329050379489
53;1;1;36;4;1;0;1;0;0;0;0;1;0;0;9,80364090806805;0,866471652900259
53;0;1;78;1;1;0;0;0;1;0;0;1;0;0;9,47470263910635;0,924173541715256
53;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,96743214749071;0,98206648359643
53;0;1;58;2;1;0;1;0;0;0;0;0;0;1;10,0468950158309;0,950606598863662
53;1;1;76;2;1;0;0;0;1;0;0;0;1;0;9,69625836024103;0,990503142384431
53;1;1;76;3;1;0;1;0;0;0;0;0;1;0;9,65665947409261;0,992242598666688
53;1;1;63;3;1;0;1;0;0;0;0;0;1;0;9,92282438509227;0,983808293197629
53;0;1;46;2;1;0;1;0;0;0;0;0;1;0;10,1302777798377;0,891146593558078
53;1;0;38;4;1;0;1;0;0;0;0;0;1;0;9,31005641623527;0,890342201148566
53;1;1;54;3;1;0;1;0;0;0;0;0;1;0;10,595534127652;0,960877760020052
53;1;1;59;2;1;0;1;0;0;0;0;0;1;0;9,87806717518922;0,991064530227745
53;1;1;70;2;1;0;0;1;0;0;0;1;0;0;9,9231267679519;0,939738835003249
53;1;1;43;5;1;0;1;0;0;0;0;0;1;0;9,23628655364237;0,918654424503193
53;1;1;39;1;1;1;0;0;0;0;0;0;1;0;9,57338498642259;0,848591220457841
53;1;1;65;3;1;0;1;0;0;0;0;1;0;0;9,39182824802156;0,876090121795076
53;0;1;54;2;1;0;0;0;0;1;0;0;1;0;9,69515050874416;0,966905543202257
53;1;1;54;1;1;1;0;0;0;0;0;0;1;0;9,64212278840172;0,956482307752961
53;1;1;63;3;1;0;1;0;0;0;0;1;0;0;10,198337623395;0,986233622824173
53;0;1;47;2;0;0;0;0;1;0;0;1;0;0;10,0999859197022;0,727155495871591
53;0;1;80;1;1;0;0;0;1;0;0;1;0;0;9,37526141408997;0,918733274682408
53;0;1;51;3;1;0;1;0;0;0;0;0;1;0;9,56525265253618;0,941906307672326
53;0;1;37;1;0;1;0;0;0;0;0;0;0;1;10,0470249675323;0,778779138581652
53;1;1;66;2;1;0;1;0;0;0;0;1;0;0;9,56638178217479;0,921157395861877
53;1;1;71;2;1;0;1;0;0;0;0;1;0;0;9,14832311426112;0,98960957507255
53;1;1;38;5;1;0;1;0;0;0;0;1;0;0;9,28513858236068;0,848969660529283
53;1;1;57;5;1;0;1;0;0;0;0;0;1;0;9,29789326898404;0,935724242047219
53;1;1;42;4;1;0;1;0;0;0;0;1;0;0;9,35332692361911;0,796263578206095
53;1;1;55;3;1;0;1;0;0;0;0;0;1;0;10,014313107625;0,967406373587456
53;1;1;69;2;1;0;1;0;0;0;0;0;1;0;9,46792399660393;0,985110848531873
53;1;1;37;3;1;0;1;0;0;0;0;0;1;0;9,86315733499042;0,964752271916658
53;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,6712191630996;0,98206648359643
53;1;1;48;4;1;0;1;0;0;0;0;0;0;1;10,3616806395297;0,967683792643497
53;1;1;52;3;1;0;1;0;0;0;0;1;0;0;9,43783444602765;0,877408066268833
53;0;1;46;4;1;0;1;0;0;0;0;0;1;0;9,84505101159256;0,932744885662938
53;1;1;42;3;1;0;1;0;0;0;0;1;0;0;10,048789675383;0,869987977931799
53;1;1;62;4;1;0;1;0;0;0;0;1;0;0;9,91066175628413;0,964804363184949
53;1;1;47;5;1;0;1;0;0;0;0;0;1;0;9,68804861927935;0,92687007739535
53;1;1;74;4;1;0;1;0;0;0;0;1;0;0;9,86995145131667;0,996113011249753
53;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,54980811757719;0,885524662298616
53;0;1;52;3;1;0;0;0;0;1;0;0;1;0;9,60322669787749;0,95413182826464
53;1;1;56;2;1;0;1;0;0;0;0;0;1;0;10,3465267197682;0,952454233115743
53;1;1;68;3;1;1;0;0;0;0;0;0;1;0;9,85966627298728;0,979255330679061
53;1;0;46;4;1;0;1;0;0;0;0;0;1;0;8,95951725155523;0,884484345293166
53;0;1;42;2;0;1;0;0;0;0;0;0;1;0;8,81364439465621;0,762470544686614
53;1;1;74;1;1;0;0;0;1;0;0;1;0;0;10,4175977760933;0,961479961904937
53;1;1;53;3;1;0;1;0;0;0;0;1;0;0;9,74569274091877;0,81988145626944
54;1;1;76;2;1;0;1;0;0;0;0;1;0;0;8,96894798556274;0,90545148794122
54;1;1;54;4;1;0;1;0;0;0;0;1;0;0;9,95002756797102;0,768280927859083
54;0;1;60;2;0;0;0;0;0;1;0;1;0;0;9,0400264343065;0,792316109287136
54;0;0;43;2;1;0;1;0;0;0;0;0;1;0;9,454540665816;0,845016851697897
54;0;1;43;1;1;1;0;0;0;0;0;0;0;1;9,74911184739257;0,939500251222421
54;1;1;75;2;0;0;1;0;0;0;1;0;0;0;9,3706435153821;0,924762222780368
54;0;1;80;1;0;0;0;0;1;0;0;0;1;0;9,85534717720819;0,856749896504568
54;1;1;74;2;1;0;1;0;0;0;0;1;0;0;9,35720744778573;0,985501597354139
54;1;1;81;2;1;0;0;0;1;0;0;1;0;0;9,25314440064838;0,940993457728255
54;0;1;78;2;1;0;0;0;1;0;0;1;0;0;10,2762687580227;0,831172909234553
54;1;1;55;3;1;0;1;0;0;0;0;1;0;0;9,95277759174721;0,797370097494907
54;1;1;62;4;1;0;1;0;0;0;0;0;0;1;9,83646478875478;0,922083659587009
54;1;1;39;4;1;0;0;1;0;0;0;0;1;0;9,15648741349444;0,837725151069457
54;1;0;61;4;0;0;1;0;0;0;0;0;1;0;8,54167369253695;0,940904635234505
54;1;1;75;2;1;0;1;0;0;0;0;1;0;0;9,14917393677413;0,975322034660369
54;0;1;78;2;0;0;0;0;1;0;0;1;0;0;9,63023421673647;0,831172909234553
54;1;1;66;1;1;1;0;0;0;0;0;0;1;0;10,0858091093301;0,981172019315673
54;0;1;51;1;1;0;0;0;0;1;0;0;1;0;10,2393167252932;0,967598847778334
54;1;1;56;4;1;0;1;0;0;0;0;0;1;0;9,75869296763289;0,944602564750865
54;1;1;46;2;1;0;1;0;0;0;0;1;0;0;10,0608331232599;0,888193719895492
54;0;1;51;2;1;0;0;1;0;0;0;0;1;0;9,69169598976412;0,921998558902335
54;0;1;70;1;0;0;0;0;1;0;0;1;0;0;9,60048877597245;0,777918555387104
54;1;1;55;3;1;0;1;0;0;0;0;0;1;0;10,2522235663982;0,967406373587456
54;1;1;43;3;1;0;1;0;0;0;0;1;0;0;9,77404303553264;0,824828893653582
54;1;1;59;3;1;0;1;0;0;0;0;0;0;1;9,98266835041057;0,968643951680253
54;1;1;56;5;1;0;1;0;0;0;0;0;1;0;10,3262076945982;0,951918336845088
54;1;1;63;2;1;0;1;0;0;0;0;1;0;0;9,69802018603018;0,888070592972518
54;1;1;36;4;1;0;1;0;0;0;0;0;1;0;9,29183257815746;0,932149632532257
54;1;1;60;2;1;0;0;0;1;0;0;1;0;0;9,64493268952674;0,880379843485064
54;0;1;23;1;0;1;0;0;0;0;0;0;1;0;9,13324332159122;0,51544640492973
54;1;1;60;3;1;0;1;0;0;0;0;0;1;0;10,3069840575494;0,993910379808736
54;1;1;79;2;1;0;1;0;0;0;0;0;1;0;9,77576781093376;0,990873627273621
54;1;1;59;4;1;0;1;0;0;0;0;0;1;0;9,87001349567841;0,987131131595262
54;1;1;60;2;1;0;1;0;0;0;0;1;0;0;9,85366685755217;0,853061659132756
54;1;1;65;2;1;0;1;0;0;0;0;1;0;0;9,63215990313858;0,941169966748296
54;0;0;81;1;1;0;0;0;1;0;0;1;0;0;9,7410862631773;0,880652748540626
54;0;0;36;1;0;1;0;0;0;0;0;1;0;0;9,71655538318449;0,696969517735972
54;0;1;44;1;1;1;0;0;0;0;0;0;1;0;10,0221590822536;0,841458414704866
54;1;1;47;3;1;0;1;0;0;0;0;0;1;0;10,2030158471069;0,972065218283477
54;0;1;65;1;1;0;0;0;1;0;0;0;0;1;10,3950691929354;0,919313945104666
54;1;1;52;4;1;0;1;0;0;0;0;1;0;0;9,27783647172565;0,880484750062625
54;1;1;49;4;1;0;1;0;0;0;0;1;0;0;9,70291347068451;0,836749359979176
54;0;1;51;3;1;0;1;0;0;0;0;0;1;0;10,0816569828377;0,941906307672326
54;1;1;79;2;1;0;1;0;0;0;0;1;0;0;9,81305213858042;0,979646684336942
54;0;1;65;1;1;0;0;1;0;0;0;0;1;0;10,8516257278494;0,958835602546366
54;0;1;80;1;1;1;0;0;0;0;0;1;0;0;9,75730504235805;0,888310358957415
54;1;1;42;3;1;0;1;0;0;0;0;0;1;0;9,98240141807629;0,935902583570033
54;1;1;74;1;1;0;0;0;1;0;0;1;0;0;10,118719892579;0,961479961904937
54;1;1;55;3;1;0;1;0;0;0;0;0;1;0;10,2824204403461;0,967406373587456
54;1;1;61;4;1;0;1;0;0;0;0;0;1;0;9,44084873635341;0,961930136548361
54;1;1;77;2;1;0;1;0;0;0;0;0;1;0;10,5871229726393;0,993364379275165
54;1;1;80;3;1;0;1;0;0;0;0;1;0;0;10,3242352841754;0,979914203655263
54;1;1;50;4;1;0;1;0;0;0;0;0;1;0;10,3394818656791;0,959917712692154
54;0;1;61;1;1;0;0;0;0;1;0;1;0;0;9,71565081505406;0,85948107779254
54;1;1;55;2;1;0;1;0;0;0;0;1;0;0;10,7061764952218;0,914840230622187
54;0;1;46;4;1;0;1;0;0;0;0;1;0;0;7,92790139437081;0,745404949837112
54;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,76978471664462;0,885524662298616
54;0;1;75;1;1;1;0;0;0;0;0;0;1;0;9,16030943837062;0,960003382226105
54;1;1;53;1;1;1;0;0;0;0;0;0;1;0;10,134996020182;0,960176996452447
54;1;1;69;1;1;1;0;0;0;0;0;1;0;0;9,5850025709293;0,939496377468511
54;1;1;37;3;1;0;1;0;0;0;0;0;1;0;9,75059533950724;0,964752271916658
54;1;1;66;4;1;0;1;0;0;0;0;1;0;0;9,7985491699898;0,973246039035072
54;1;1;48;2;1;0;0;0;0;1;0;1;0;0;10,2651168698239;0,923842214288353
54;0;1;70;1;1;1;0;0;0;0;0;0;1;0;9,91817910127912;0,970009930742995
54;1;1;50;3;1;0;1;0;0;0;0;0;1;0;8,01668453458452;0,927065847805293
54;1;1;25;4;0;1;0;0;0;0;0;0;1;0;9,78188473077688;0,719354246418761
54;0;1;56;1;1;0;0;1;0;0;0;0;0;1;10,1101764657784;0,92188380610882
54;1;1;39;3;1;0;0;1;0;0;0;1;0;0;9,96950934807812;0,806364412572367
54;1;1;34;2;1;0;1;0;0;0;0;0;1;0;9,50653609994529;0,912326603016695
54;1;1;78;2;1;0;1;0;0;0;0;0;0;1;10,3670328717208;0,962158698484831
54;1;1;33;4;1;0;1;0;0;0;0;0;1;0;9,6131034201395;0,894417234100239
54;1;1;64;3;1;0;1;0;0;0;0;0;1;0;10,0318148020682;0,95015986964916
54;0;1;80;1;1;0;0;0;1;0;0;0;1;0;10,3534479005308;0,856749896504568
54;0;1;48;3;1;1;0;0;0;0;0;0;1;0;9,41934443013667;0,933569334607755
54;1;1;56;4;1;0;1;0;0;0;0;0;1;0;9,13522881948105;0,944602564750865
54;1;1;44;1;1;1;0;0;0;0;0;0;1;0;9,93972304511822;0,770054234340759
54;1;1;65;5;1;0;1;0;0;0;0;0;0;1;10,2948988106377;0,927015676977402
54;1;1;81;2;1;0;1;0;0;0;0;0;0;1;10,3371945226378;0,961115116573899
54;0;1;38;3;1;1;0;0;0;0;0;0;1;0;9,81705176749803;0,832947299904609
54;1;1;70;1;1;0;0;0;1;0;0;1;0;0;9,42625787819865;0,944313593001228
54;1;1;73;2;1;0;1;0;0;0;0;1;0;0;10,1470348574927;0,902279483179612
54;1;1;44;4;1;1;0;0;0;0;0;1;0;0;10,5042452838027;0,787809354807113
54;1;1;49;2;1;0;1;0;0;0;0;0;0;1;10,4118300961086;0,950652725402282
54;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,33078652505205;0,885524662298616
54;1;1;31;2;1;1;0;0;0;0;0;0;1;0;10,1224356484223;0,833265734840779
54;1;1;48;3;1;0;1;0;0;0;0;0;1;0;9,73927601491449;0,979679497311922
54;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,47429311798473;0,98206648359643
54;1;1;34;2;1;0;1;0;0;0;0;1;0;0;9,90827606926793;0,816055832432114
54;1;1;46;4;1;0;1;0;0;0;0;1;0;0;9,45670032486603;0,789740567779009
54;1;1;51;1;0;0;1;0;0;0;0;1;0;0;9,33441468707811;0,773151134333721
54;0;1;45;1;1;0;0;0;0;1;0;1;0;0;9,51686873222432;0,847953824538461
54;0;1;47;3;1;0;0;1;0;0;0;1;0;0;9,00011304592852;0,794711530348547
54;0;1;70;2;1;0;1;0;0;0;0;1;0;0;9,84139936022271;0,86670480198426
54;1;1;41;5;1;0;1;0;0;0;0;0;1;0;9,49172138412746;0,875802395466041
54;0;1;54;4;1;0;1;0;0;0;0;0;1;0;11,1934031631333;0,915403690272366
54;0;1;81;1;0;0;0;0;1;0;1;0;0;0;9,61052489564042;0,595999027409185
54;0;1;43;1;1;1;0;0;0;0;0;1;0;0;9,47623685235604;0,809619432253613
54;0;1;63;1;1;0;0;0;1;0;0;0;1;0;10,0102321099661;0,979928059333279
54;1;1;62;2;1;0;1;0;0;0;0;0;1;0;10,8614703004161;0,990883008898882
54;1;1;81;3;1;0;1;0;0;0;0;0;1;0;10,6411299729826;0,983545131089484
54;1;1;64;2;1;0;1;0;0;0;0;0;1;0;9,98066461987395;0,961189585474152
54;1;1;75;4;1;0;1;0;0;0;0;0;1;0;10,1408653150782;0,993049414048889
54;1;1;65;3;1;0;1;0;0;0;0;0;0;1;10,5517811852749;0,973113238831462
54;0;1;74;1;0;0;0;0;1;0;1;0;0;0;9,30882731869084;0,638240413532408
54;1;1;72;3;1;0;1;0;0;0;0;0;1;0;9,21413317021488;0,993279506785724
54;1;1;52;4;1;0;1;0;0;0;0;1;0;0;9,04351551006675;0,880484750062625
54;1;1;53;3;1;0;1;0;0;0;0;0;1;0;9,67871767947733;0,906364678416787
54;0;1;30;2;1;1;0;0;0;0;0;0;1;0;9,82761392013676;0,748883603285138
54;1;1;49;3;1;0;1;0;0;0;0;0;1;0;9,93439388237674;0,957481571950759
54;1;1;63;4;1;0;1;0;0;0;0;1;0;0;9,65114688356462;0,975875320793183
54;1;1;69;3;0;0;1;0;0;0;0;1;0;0;9,02725852623582;0,929755338862067
54;0;1;41;1;1;1;0;0;0;0;0;0;0;1;10,0473714228647;0,881908994175262
54;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,27350294693382;0,885524662298616
54;1;1;79;1;1;0;0;0;1;0;0;1;0;0;9,77126958270842;0,920682531327807
54;1;1;54;4;1;0;1;0;0;0;0;0;1;0;9,86995145131667;0,939482997983822
54;0;1;59;1;0;1;0;0;0;0;0;0;0;1;10,0605767677789;0,901480219411926
54;1;1;65;2;1;0;1;0;0;0;0;1;0;0;9,33179074848774;0,941169966748296
54;1;1;33;4;1;0;1;0;0;0;0;0;1;0;9,60965964909498;0,894417234100239
54;1;1;68;1;1;0;0;0;0;1;0;1;0;0;9,17045543827727;0,956009904462542
54;0;1;45;4;1;0;1;0;0;0;0;0;1;0;9,87533300223615;0,924164553126484
54;1;1;47;3;1;0;1;0;0;0;0;0;1;0;10,0698490897514;0,972065218283477
54;1;1;56;4;1;0;1;0;0;0;0;1;0;0;9,82867779572761;0,964706806819283
54;1;1;60;2;1;0;1;0;0;0;0;1;0;0;9,1213634281979;0,853061659132756
54;1;1;68;2;1;0;1;0;0;0;0;1;0;0;9,98205224556087;0,921788832430172
54;1;1;49;2;1;0;1;0;0;0;0;1;0;0;9,80019896284539;0,871482535311956
54;0;1;67;2;1;0;1;0;0;0;0;0;0;1;9,98479100360016;0,953458827595346
54;1;1;49;2;1;0;0;1;0;0;0;1;0;0;10,5417736783928;0,880380217960858
54;1;1;41;2;1;0;1;0;0;0;0;0;1;0;9,76804958183186;0,919607239781637
54;0;1;46;3;1;1;0;0;0;0;0;1;0;0;9,58347357724444;0,814770670613097
54;1;1;73;1;1;0;0;1;0;0;1;0;0;0;9,73358851574073;0,930486997563364
54;1;1;62;4;1;0;0;0;1;0;1;0;0;0;9,40092767318717;0,924327099404559
54;1;1;61;3;1;0;1;0;0;0;0;0;1;0;8,61504559158374;0,987067760981331
54;1;1;29;3;1;0;1;0;0;0;0;0;1;0;9,08691645644228;0,802701189469354
54;1;1;72;2;1;0;1;0;0;0;0;0;1;0;9,93184822614308;0,994087359001506
54;0;1;65;2;1;0;0;0;0;1;0;0;0;1;9,70406052783923;0,937159312372963
54;1;1;48;4;1;0;1;0;0;0;0;1;0;0;9,7025414571549;0,87719191538477
54;1;1;71;2;1;0;1;0;0;0;0;1;0;0;9,9387903443994;0,98960957507255
54;1;1;78;3;1;0;1;0;0;0;0;0;1;0;9,86430483866087;0,98986202774085
54;1;1;51;3;1;0;1;0;0;0;0;0;0;1;10,3920522298139;0,956669765455961
54;0;1;78;2;1;0;0;0;1;0;0;1;0;0;9,57502978102022;0,831172909234553
54;1;1;62;5;1;0;1;0;0;0;0;0;0;1;10,5434185384887;0,9345561939524
54;1;1;61;2;1;0;1;0;0;0;0;0;1;0;10,4954875510911;0,98840670660089
54;0;1;40;2;1;1;0;0;0;0;0;0;0;1;9,67077917312177;0,919726712191419
54;0;1;72;1;1;1;0;0;0;0;0;0;1;0;9,21253795551967;0,969039314506069
54;1;1;70;1;1;0;0;0;1;0;0;0;1;0;10,163965423497;0,992389445046935
54;1;1;54;3;1;0;1;0;0;0;0;0;1;0;10,0448786019781;0,960877760020052
54;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,69332192251218;0,885524662298616
54;0;1;45;2;1;0;0;0;0;1;0;0;1;0;9,59981159033;0,907764227645522
54;1;1;71;1;1;1;0;0;0;0;1;0;0;0;8,84159284680318;0,922460939854058
54;0;1;40;4;1;0;1;0;0;0;0;0;1;0;10,1086416886591;0,824908347683168
54;0;1;55;5;1;0;0;0;0;1;0;0;1;0;10,5307722591196;0,897518669283609
54;1;1;59;3;1;0;1;0;0;0;0;1;0;0;9,27049429479593;0,977579229641592
54;0;1;40;3;1;0;1;0;0;0;0;0;1;0;9,04886664770812;0,810668614238539
54;1;1;72;2;1;0;1;0;0;0;0;1;0;0;10,5780293888554;0,981206253624822
54;1;1;49;3;1;0;1;0;0;0;0;0;1;0;9,8560756049148;0,957481571950759
54;1;1;81;2;1;0;1;0;0;0;0;0;1;0;10,3441052811513;0,984021693788961
54;0;1;63;1;1;0;0;0;1;0;0;1;0;0;10,1076113700131;0,918215153902961
54;1;1;64;2;1;1;0;0;0;0;0;0;1;0;10,1201031764198;0,969258711735083
54;1;1;65;4;1;0;1;0;0;0;0;0;1;0;10,8750994559982;0,989126883337411
54;0;1;31;1;0;1;0;0;0;0;0;0;0;1;10,1283895568652;0,650487188024823
54;1;1;54;4;1;0;1;0;0;0;0;0;1;0;9,69002201777319;0,939482997983822
54;0;1;66;2;1;0;0;0;0;1;0;0;0;1;10,2282727130599;0,932547700155613
54;1;1;40;1;0;1;0;0;0;0;0;0;0;1;10,2739815717002;0,817980539153693
54;0;1;75;2;1;0;0;0;1;0;0;1;0;0;9,85117619641534;0,85304336423996
54;1;1;34;4;1;1;0;0;0;0;0;0;1;0;9,94509004239064;0,895696993289101
54;0;1;76;2;0;0;1;0;0;0;0;1;0;0;8,64611397148308;0,78225522821326
54;1;1;59;3;1;0;1;0;0;0;0;1;0;0;9,39316180381179;0,977579229641592
54;1;1;39;2;1;1;0;0;0;0;0;0;1;0;10,1952612428912;0,936980180179976
54;1;1;26;2;1;1;0;0;0;0;0;0;1;0;10,3587158963054;0,658698626492143
54;1;1;68;3;1;0;1;0;0;0;0;1;0;0;9,41568648425981;0,941803786321717
54;1;1;55;4;1;0;1;0;0;0;0;0;0;1;10,4919184543175;0,939180207478652
54;1;1;38;3;1;0;1;0;0;0;0;1;0;0;9,78673523544431;0,869917191672076
54;1;1;57;3;1;0;0;0;0;1;0;1;0;0;9,88167640952201;0,859312929845391
54;1;1;58;4;0;0;1;0;0;0;0;0;1;0;11,3955238565612;0,854859024985266
54;1;1;75;3;1;0;1;0;0;0;0;1;0;0;9,86524036535262;0,991768315012973
54;1;1;80;3;1;0;1;0;0;0;0;1;0;0;9,16654521197651;0,979914203655263
54;1;1;66;2;1;0;1;0;0;0;0;0;0;1;11,0651998281475;0,987814037365469
54;1;1;76;2;1;0;1;0;0;0;0;1;0;0;9,80337251471737;0,90545148794122
54;0;1;47;2;1;0;0;1;0;0;0;0;1;0;9,2796798500548;0,880193199954482
54;0;1;69;1;0;1;0;0;0;0;1;0;0;0;10,069256195989;0,714555188907122
54;0;1;34;1;1;1;0;0;0;0;0;0;1;0;9,23171039771237;0,773601661149148
54;1;1;42;5;1;0;1;0;0;0;0;1;0;0;10,5651532801005;0,874312575085542
54;0;1;74;3;1;0;1;0;0;0;0;0;1;0;10,0997736496805;0,943317047967415
54;1;1;62;2;1;0;1;0;0;0;0;1;0;0;9,98838001955409;0,929919610190213
54;0;1;64;2;1;0;1;0;0;0;0;0;1;0;10,0220998740177;0,880275788496543
54;0;1;53;1;1;1;0;0;0;0;0;0;1;0;10,5987325311782;0,951085487684862
54;1;1;57;1;1;0;0;1;0;0;0;1;0;0;10,0049605214668;0,860982100408623
54;1;1;78;3;1;0;0;0;1;0;0;1;0;0;9,69150028778642;0,953946452780596
54;0;1;73;1;1;0;1;0;0;0;0;0;1;0;9,46459491831544;0,960450972357132
54;1;0;34;1;1;1;0;0;0;0;0;0;1;0;9,69652488182572;0,801474096037242
54;1;1;58;3;1;0;1;0;0;0;0;0;0;1;9,62384713314466;0,95089732584846
54;0;1;81;1;1;0;0;0;1;0;0;0;0;1;10,0554787595222;0,774857370480472
54;1;1;65;3;1;0;1;0;0;0;0;1;0;0;10,512315184429;0,876090121795076
54;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,67875941330034;0,98206648359643
54;1;1;60;4;1;0;1;0;0;0;0;0;1;0;9,42593550553306;0,975902189596086
54;0;1;51;2;1;0;0;0;1;0;0;0;0;1;9,88433871164503;0,916786840276561
54;1;1;56;3;1;0;1;0;0;0;0;0;1;0;10,3844620313326;0,99076528853525
54;1;1;61;4;0;0;1;0;0;0;0;1;0;0;8,01934960187342;0,920409804582541
54;1;1;40;1;1;1;0;0;0;0;0;0;1;0;10,5064091050225;0,793009162130331
54;1;1;41;1;1;1;0;0;0;0;0;0;1;0;9,68775397939693;0,77404799666561
